pdb_id,asym_id,chain_id,length,model_id,filename,is_membrane_env,Deposited Model Count
5YWZ,A,A,242,0,5YWZ.cif.gz,False,1
3KVD,A,D,242,0,3KVD.cif.gz,False,1
5C10,A,A,242,0,5C10.cif.gz,False,1
5Y6F,A,A,242,0,5Y6F.cif.gz,False,1
2RON,A,A,242,0,2RON.cif.gz,False,20
2A6Y,A,A,242,0,2A6Y.cif.gz,False,1
6NIF,A,A,242,0,6NIF.cif.gz,False,1
1RV9,A,A,242,0,1RV9.cif.gz,False,1
2WA5,A,A,243,0,2WA5.cif.gz,False,1
3I4H,A,X,243,0,3I4H.cif.gz,False,1
3I94,A,A,243,0,3I94.cif.gz,False,1
4FBN,A,A,243,0,4FBN.cif.gz,False,1
1QX3,A,A,243,0,1QX3.cif.gz,False,1
4AO6,A,A,243,0,4AO6.cif.gz,False,1
5NYP,A,A,243,0,5NYP.cif.gz,False,1
3UFC,A,X,243,0,3UFC.cif.gz,False,1
1WCV,A,1,244,0,1WCV.cif.gz,False,1
1RWZ,A,A,244,0,1RWZ.cif.gz,False,1
6NVM,A,A,244,0,6NVM.cif.gz,False,1
1KON,A,A,244,0,1KON.cif.gz,False,1
6B22,A,A,244,0,6B22.cif.gz,False,1
3DD6,A,A,245,0,3DD6.cif.gz,False,1
4E40,A,A,245,0,4E40.cif.gz,False,1
1YUB,A,A,245,0,1YUB.cif.gz,False,1
5FSZ,A,A,245,0,5FSZ.cif.gz,False,1
4TM8,A,A,245,0,4TM8.cif.gz,False,1
3FLB,A,A,245,0,3FLB.cif.gz,False,1
2F2B,A,A,245,0,2F2B.cif.gz,True,1
5DKO,A,A,245,0,5DKO.cif.gz,False,1
4TX7,A,A,245,0,4TX7.cif.gz,False,1
2HQ1,A,A,245,0,2HQ1.cif.gz,False,1
4D77,A,A,245,0,4D77.cif.gz,False,1
2VAN,A,A,245,0,2VAN.cif.gz,False,1
6NWD,A,A,246,0,6NWD.cif.gz,True,1
2P8R,A,A,246,0,2P8R.cif.gz,False,1
1MRI,A,A,246,0,1MRI.cif.gz,False,1
6A9B,A,A,246,0,6A9B.cif.gz,False,1
4F85,A,A,246,0,4F85.cif.gz,False,1
3WOY,A,A,246,0,3WOY.cif.gz,False,1
1IZ4,A,A,246,0,1IZ4.cif.gz,False,1
1U2C,A,A,246,0,1U2C.cif.gz,False,1
1AHC,A,A,246,0,1AHC.cif.gz,False,1
1XTZ,A,A,246,0,1XTZ.cif.gz,False,1
3EMV,A,A,246,0,3EMV.cif.gz,False,1
3GYW,A,A,247,0,3GYW.cif.gz,False,1
1QTS,A,A,247,0,1QTS.cif.gz,False,1
2VDF,A,A,247,0,2VDF.cif.gz,False,1
3ESU,A,F,247,0,3ESU.cif.gz,False,1
1RJX,A,B,247,0,1RJX.cif.gz,False,1
5G2I,A,A,247,0,5G2I.cif.gz,False,1
5EWT,A,A,247,0,5EWT.cif.gz,False,1
6QZI,A,A,247,0,6QZI.cif.gz,True,1
1IXZ,A,A,247,0,1IXZ.cif.gz,False,1
4X2R,A,A,248,0,4X2R.cif.gz,False,1
3CTK,A,A,248,0,3CTK.cif.gz,False,1
4PP4,A,A,248,0,4PP4.cif.gz,False,1
2BJV,A,A,248,0,2BJV.cif.gz,False,1
1GS4,A,A,248,0,1GS4.cif.gz,False,1
1YR6,A,A,248,0,1YR6.cif.gz,False,1
2FWM,A,X,248,0,2FWM.cif.gz,False,1
3DFJ,A,A,248,0,3DFJ.cif.gz,False,1
4J4R,A,A,248,0,4J4R.cif.gz,False,1
5WOY,A,A,248,0,5WOY.cif.gz,False,10
6PDK,A,A,248,0,6PDK.cif.gz,False,1
2K6H,A,A,248,0,2K6H.cif.gz,False,10
1SO8,A,A,248,0,1SO8.cif.gz,False,1
3FS3,A,A,249,0,3FS3.cif.gz,False,1
1K24,A,A,249,0,1K24.cif.gz,True,1
1J4N,A,A,249,0,1J4N.cif.gz,True,1
4ES6,A,A,249,0,4ES6.cif.gz,False,1
1BWM,A,A,249,0,1BWM.cif.gz,False,15
3GS3,A,A,249,0,3GS3.cif.gz,False,1
2OG4,A,A,249,0,2OG4.cif.gz,False,1
1O0X,A,A,249,0,1O0X.cif.gz,False,1
6BA9,A,A,249,0,6BA9.cif.gz,False,1
1O9H,A,A,249,0,1O9H.cif.gz,False,1
3G9G,A,A,250,0,3G9G.cif.gz,False,1
1SEF,A,A,250,0,1SEF.cif.gz,False,1
1V9F,A,A,250,0,1V9F.cif.gz,False,1
3LP5,A,A,250,0,3LP5.cif.gz,False,1
2FBO,A,J,250,0,2FBO.cif.gz,False,1
1P4X,A,A,250,0,1P4X.cif.gz,False,1
5MY5,A,A,250,0,5MY5.cif.gz,False,1
6MRN,A,A,250,0,6MRN.cif.gz,False,1
4YPN,A,A,250,0,4YPN.cif.gz,False,1
5DN7,A,A,250,0,5DN7.cif.gz,False,1
6IS6,A,A,250,0,6IS6.cif.gz,True,1
3ZDE,A,A,250,0,3ZDE.cif.gz,False,1
4OOB,A,A,250,0,4OOB.cif.gz,False,1
2MHK,A,A,250,0,2MHK.cif.gz,False,20
4Y8F,A,A,251,0,4Y8F.cif.gz,False,1
4LHL,A,A,251,0,4LHL.cif.gz,False,1
3GFO,A,A,251,0,3GFO.cif.gz,False,1
1XNH,A,A,251,0,1XNH.cif.gz,False,1
3PF9,A,A,251,0,3PF9.cif.gz,False,1
1MML,A,A,251,0,1MML.cif.gz,False,1
3TC7,A,A,251,0,3TC7.cif.gz,False,1
2C07,A,A,251,0,2C07.cif.gz,False,1
4O4V,A,A,251,0,4O4V.cif.gz,False,1
1QWG,A,A,251,0,1QWG.cif.gz,False,1
3QKY,A,A,251,0,3QKY.cif.gz,False,1
1GQN,A,A,252,0,1GQN.cif.gz,False,1
5JD6,A,A,252,0,5JD6.cif.gz,False,1
3HC7,A,A,252,0,3HC7.cif.gz,False,1
1B73,A,A,252,0,1B73.cif.gz,False,1
2KDO,A,A,252,0,2KDO.cif.gz,False,20
2L26,A,A,252,0,2L26.cif.gz,False,10
1VIN,A,A,252,0,1VIN.cif.gz,False,1
3MX8,A,A,252,0,3MX8.cif.gz,False,1
3RFW,A,A,252,0,3RFW.cif.gz,False,1
1RI5,A,A,252,0,1RI5.cif.gz,False,1
4XSJ,A,A,253,0,4XSJ.cif.gz,False,1
1THF,A,D,253,0,1THF.cif.gz,False,1
5TCB,A,A,253,0,5TCB.cif.gz,False,1
3D8R,A,A,253,0,3D8R.cif.gz,False,1
1XQO,A,A,253,0,1XQO.cif.gz,False,1
3E7P,A,A,253,0,3E7P.cif.gz,False,1
2JTC,A,A,253,0,2JTC.cif.gz,False,20
2F1N,A,A,253,0,2F1N.cif.gz,False,1
4FCU,A,A,253,0,4FCU.cif.gz,False,1
3U62,A,A,253,0,3U62.cif.gz,False,1
2BSY,A,A,253,0,2BSY.cif.gz,False,1
2NXC,A,A,254,0,2NXC.cif.gz,False,1
1UAJ,A,A,254,0,1UAJ.cif.gz,False,1
2AYX,A,A,254,0,2AYX.cif.gz,False,20
3KJE,A,A,254,0,3KJE.cif.gz,False,1
3P91,A,A,254,0,3P91.cif.gz,False,1
1V6T,A,A,254,0,1V6T.cif.gz,False,1
3B0T,A,A,254,0,3B0T.cif.gz,False,1
1LDF,A,A,254,0,1LDF.cif.gz,True,1
4BZA,A,A,254,0,4BZA.cif.gz,True,1
5YSC,A,A,255,0,5YSC.cif.gz,False,1
2PBP,A,A,255,0,2PBP.cif.gz,False,1
5ZDA,A,A,255,0,5ZDA.cif.gz,False,1
1AOA,A,A,255,0,1AOA.cif.gz,False,1
1RL0,A,A,255,0,1RL0.cif.gz,False,1
6AMV,A,A,255,0,6AMV.cif.gz,False,20
3VN5,A,A,255,0,3VN5.cif.gz,False,1
5I7E,A,A,255,0,5I7E.cif.gz,False,1
5JO8,A,A,256,0,5JO8.cif.gz,False,1
2K7Z,A,A,256,0,2K7Z.cif.gz,False,20
1YB6,A,A,256,0,1YB6.cif.gz,False,1
1KCM,A,A,256,0,1KCM.cif.gz,False,1
4Y9M,A,A,256,0,4Y9M.cif.gz,False,1
6HXP,A,A,256,0,6HXP.cif.gz,False,1
5KHL,A,B,257,0,5KHL.cif.gz,False,1
1GHP,A,A,257,0,1GHP.cif.gz,False,1
4N81,A,A,257,0,4N81.cif.gz,False,1
6NCQ,A,A,257,0,6NCQ.cif.gz,False,1
1QGO,A,A,257,0,1QGO.cif.gz,False,1
6BHF,A,A,257,0,6BHF.cif.gz,False,1
4HK1,A,A,257,0,4HK1.cif.gz,False,1
4RSX,A,A,257,0,4RSX.cif.gz,False,1
3E9L,A,A,257,0,3E9L.cif.gz,False,1
3SK9,A,A,257,0,3SK9.cif.gz,False,1
1WXJ,A,A,257,0,1WXJ.cif.gz,False,1
4U3V,A,A,257,0,4U3V.cif.gz,False,1
1FR4,A,A,257,0,1FR4.cif.gz,False,1
5TSA,A,A,257,0,5TSA.cif.gz,True,1
3MC8,A,A,257,0,3MC8.cif.gz,True,1
1QD5,A,A,257,0,1QD5.cif.gz,True,1
2AUD,A,A,257,0,2AUD.cif.gz,False,1
4Q7M,A,B,258,0,4Q7M.cif.gz,True,1
4CFI,A,A,258,0,4CFI.cif.gz,False,1
4XZ0,A,A,258,0,4XZ0.cif.gz,False,1
6BQI,A,A,258,0,6BQI.cif.gz,False,10
3B6Q,A,A,258,0,3B6Q.cif.gz,False,1
5JOQ,A,A,258,0,5JOQ.cif.gz,False,1
4ZNK,A,A,258,0,4ZNK.cif.gz,False,1
3UJ8,A,A,258,0,3UJ8.cif.gz,False,1
4IOY,A,X,258,0,4IOY.cif.gz,False,1
2YN0,A,A,258,0,2YN0.cif.gz,False,1
1TK1,A,A,258,0,1TK1.cif.gz,False,1
2XQH,A,A,258,0,2XQH.cif.gz,False,1
6AIG,A,A,258,0,6AIG.cif.gz,False,1
1EZA,A,A,259,0,1EZA.cif.gz,False,1
3I47,A,A,259,0,3I47.cif.gz,False,1
5MLP,A,A,259,0,5MLP.cif.gz,False,1
6I3R,A,A,259,0,6I3R.cif.gz,False,10
2B49,A,A,259,0,2B49.cif.gz,False,1
4MUA,A,A,259,0,4MUA.cif.gz,False,1
1XQ1,A,A,259,0,1XQ1.cif.gz,False,1
1JCM,A,P,259,0,1JCM.cif.gz,False,1
2D05,A,A,259,0,2D05.cif.gz,False,1
5CMM,A,A,259,0,5CMM.cif.gz,True,1
5JBW,A,A,259,0,5JBW.cif.gz,False,1
5VB3,A,A,259,0,5VB3.cif.gz,False,1
4F1R,A,A,259,0,4F1R.cif.gz,False,1
1VPQ,A,A,260,0,1VPQ.cif.gz,False,1
1EG3,A,A,260,0,1EG3.cif.gz,False,1
1ES5,A,A,260,0,1ES5.cif.gz,False,1
5YCX,A,A,260,0,5YCX.cif.gz,False,1
4LAT,A,A,260,0,4LAT.cif.gz,False,1
5Y33,A,A,260,0,5Y33.cif.gz,False,1
4F47,A,A,260,0,4F47.cif.gz,False,1
2QQ5,A,A,260,0,2QQ5.cif.gz,False,1
4QAY,A,A,260,0,4QAY.cif.gz,False,1
6IJ6,A,A,261,0,6IJ6.cif.gz,True,1
2PJZ,A,A,261,0,2PJZ.cif.gz,False,1
1T6L,A,A,261,0,1T6L.cif.gz,False,1
5XGP,A,A,261,0,5XGP.cif.gz,False,1
2F33,A,A,261,0,2F33.cif.gz,False,10
2ZQ7,A,A,261,0,2ZQ7.cif.gz,False,1
2ILR,A,A,261,0,2ILR.cif.gz,False,1
6FF0,A,A,261,0,6FF0.cif.gz,False,1
3SKY,A,A,261,0,3SKY.cif.gz,False,1
1APA,A,A,261,0,1APA.cif.gz,False,1
4JG3,A,A,262,0,4JG3.cif.gz,False,1
2CC1,A,A,262,0,2CC1.cif.gz,False,1
4ZB3,A,A,262,0,4ZB3.cif.gz,False,1
4YAP,A,A,262,0,4YAP.cif.gz,False,1
4Z9X,A,A,262,0,4Z9X.cif.gz,False,1
4P5U,A,A,262,0,4P5U.cif.gz,False,1
6MU9,A,A,263,0,6MU9.cif.gz,False,1
3JXH,A,C,263,0,3JXH.cif.gz,False,1
1MN4,A,A,263,0,1MN4.cif.gz,False,1
5JDD,A,A,263,0,5JDD.cif.gz,False,1
3ZOJ,A,A,263,0,3ZOJ.cif.gz,True,1
1ARB,A,A,263,0,1ARB.cif.gz,False,1
1UQ5,A,A,263,0,1UQ5.cif.gz,False,1
1ALQ,A,A,263,0,1ALQ.cif.gz,False,1
1Z87,A,A,263,0,1Z87.cif.gz,False,15
1HF8,A,A,263,0,1HF8.cif.gz,False,1
1IPA,A,A,263,0,1IPA.cif.gz,False,1
4CG1,A,A,263,0,4CG1.cif.gz,False,1
4TVE,A,A,263,0,4TVE.cif.gz,False,1
5H28,A,A,263,0,5H28.cif.gz,False,1
3FYD,A,A,263,0,3FYD.cif.gz,False,1
1XEU,A,A,263,0,1XEU.cif.gz,False,1
5G28,A,A,264,0,5G28.cif.gz,True,1
5HVX,A,A,264,0,5HVX.cif.gz,True,1
1SPX,A,A,264,0,1SPX.cif.gz,False,1
3HPD,A,A,264,0,3HPD.cif.gz,False,1
5JKP,A,A,264,0,5JKP.cif.gz,False,1
2XH8,A,A,264,0,2XH8.cif.gz,False,1
5Z2D,A,A,264,0,5Z2D.cif.gz,False,1
3CSS,A,A,264,0,3CSS.cif.gz,False,1
4WE2,A,A,264,0,4WE2.cif.gz,False,1
1H4U,A,A,265,0,1H4U.cif.gz,False,1
1OUV,A,A,265,0,1OUV.cif.gz,False,1
3ILS,A,A,265,0,3ILS.cif.gz,False,1
5JGJ,A,A,265,0,5JGJ.cif.gz,False,1
6E0T,A,X,265,0,6E0T.cif.gz,False,1
3TCQ,A,A,265,0,3TCQ.cif.gz,False,1
1EDT,A,A,265,0,1EDT.cif.gz,False,1
1BUE,A,A,265,0,1BUE.cif.gz,False,1
6EQE,A,A,265,0,6EQE.cif.gz,False,1
3NY4,A,A,265,0,3NY4.cif.gz,False,1
2MBG,A,A,265,0,2MBG.cif.gz,False,35
1ZCV,A,A,266,0,1ZCV.cif.gz,False,1
4DW8,A,A,266,0,4DW8.cif.gz,False,1
1FSF,A,A,266,0,1FSF.cif.gz,False,1
4FBR,A,A,266,0,4FBR.cif.gz,False,1
3F49,A,S,266,0,3F49.cif.gz,False,1
1O54,A,A,266,0,1O54.cif.gz,False,1
2XMZ,A,A,266,0,2XMZ.cif.gz,False,1
2OF3,A,A,266,0,2OF3.cif.gz,False,1
1G6A,A,A,266,0,1G6A.cif.gz,False,1
5H3X,A,A,267,0,5H3X.cif.gz,False,1
4TRK,A,A,267,0,4TRK.cif.gz,False,1
6E16,A,A,267,0,6E16.cif.gz,False,1
3M7G,A,A,267,0,3M7G.cif.gz,False,1
6EMS,A,A,267,0,6EMS.cif.gz,False,1
1EQF,A,A,267,0,1EQF.cif.gz,False,1
6B2V,A,A,267,0,6B2V.cif.gz,False,1
3QJA,A,A,267,0,3QJA.cif.gz,False,1
1AKO,A,A,268,0,1AKO.cif.gz,False,1
5Z8P,A,A,268,0,5Z8P.cif.gz,False,1
3I9Y,A,A,268,0,3I9Y.cif.gz,False,1
5OH5,A,A,268,0,5OH5.cif.gz,False,1
1J1I,A,A,268,0,1J1I.cif.gz,False,1
1UEK,A,A,268,0,1UEK.cif.gz,False,1
3LA8,A,A,268,0,3LA8.cif.gz,False,1
4MLO,A,A,268,0,4MLO.cif.gz,False,1
6BDX,A,A,268,0,6BDX.cif.gz,False,1
4WK5,A,A,269,0,4WK5.cif.gz,False,1
1TIB,A,A,269,0,1TIB.cif.gz,False,1
1JOV,A,A,269,0,1JOV.cif.gz,False,1
2H6D,A,A,269,0,2H6D.cif.gz,False,1
5HW3,A,A,269,0,5HW3.cif.gz,False,1
3P1B,A,A,269,0,3P1B.cif.gz,False,1
5XPD,A,A,269,0,5XPD.cif.gz,True,1
3G40,A,A,269,0,3G40.cif.gz,False,1
3DXN,A,A,269,0,3DXN.cif.gz,False,1
5GV1,A,A,270,0,5GV1.cif.gz,False,1
2XJ4,A,A,270,0,2XJ4.cif.gz,False,1
6CB2,A,A,270,0,6CB2.cif.gz,True,1
3M66,A,A,270,0,3M66.cif.gz,False,1
5G5C,A,A,270,0,5G5C.cif.gz,False,1
4LCB,A,A,270,0,4LCB.cif.gz,False,1
6DRM,A,A,270,0,6DRM.cif.gz,False,1
3U64,A,A,271,0,3U64.cif.gz,False,1
2GSJ,A,A,271,0,2GSJ.cif.gz,False,1
3R8Q,A,A,271,0,3R8Q.cif.gz,False,1
2D0D,A,A,271,0,2D0D.cif.gz,False,1
6RF6,A,A,271,0,6RF6.cif.gz,True,1
3NFT,A,A,271,0,3NFT.cif.gz,False,1
1PZD,A,A,271,0,1PZD.cif.gz,False,1
1PZT,A,A,271,0,1PZT.cif.gz,False,1
2OO3,A,A,271,0,2OO3.cif.gz,False,1
5NXZ,A,A,271,0,5NXZ.cif.gz,False,1
2YCI,A,X,271,0,2YCI.cif.gz,False,1
3PWZ,A,A,271,0,3PWZ.cif.gz,False,1
6MPT,A,A,272,0,6MPT.cif.gz,False,1
6A6O,A,A,272,0,6A6O.cif.gz,False,1
3I4T,A,A,272,0,3I4T.cif.gz,False,1
2VFB,A,A,272,0,2VFB.cif.gz,False,1
2KUI,A,A,272,0,2KUI.cif.gz,False,28
6FUC,A,A,272,0,6FUC.cif.gz,False,1
1YWF,A,A,272,0,1YWF.cif.gz,False,1
2JFU,A,A,272,0,2JFU.cif.gz,False,1
6QWQ,A,A,272,0,6QWQ.cif.gz,False,1
4XH3,A,A,272,0,4XH3.cif.gz,False,1
4XXN,A,A,272,0,4XXN.cif.gz,False,1
3H04,A,A,272,0,3H04.cif.gz,False,1
6Q1C,A,A,272,0,6Q1C.cif.gz,False,1
5DCF,A,A,273,0,5DCF.cif.gz,False,1
3MU7,A,A,273,0,3MU7.cif.gz,False,1
1CG6,A,A,273,0,1CG6.cif.gz,False,1
3ODG,A,A,273,0,3ODG.cif.gz,False,1
1FY7,A,A,273,0,1FY7.cif.gz,False,1
6HPA,A,A,273,0,6HPA.cif.gz,False,1
2LGZ,A,A,273,0,2LGZ.cif.gz,False,10
1WTA,A,A,273,0,1WTA.cif.gz,False,1
1A8S,A,A,273,0,1A8S.cif.gz,False,1
1GQZ,A,A,274,0,1GQZ.cif.gz,False,1
2PLC,A,A,274,0,2PLC.cif.gz,False,1
4PWN,A,A,274,0,4PWN.cif.gz,False,1
6ECB,A,A,274,0,6ECB.cif.gz,False,1
2CI3,A,A,274,0,2CI3.cif.gz,False,1
1A8Q,A,A,274,0,1A8Q.cif.gz,False,1
1XBA,A,A,274,0,1XBA.cif.gz,False,1
3SIH,A,A,274,0,3SIH.cif.gz,False,1
5XKL,A,A,275,0,5XKL.cif.gz,False,1
6DN4,A,A,275,0,6DN4.cif.gz,False,1
1S2W,A,A,275,0,1S2W.cif.gz,False,1
6MFH,A,A,275,0,6MFH.cif.gz,False,1
3EL6,A,A,275,0,3EL6.cif.gz,False,1
4RK4,A,A,275,0,4RK4.cif.gz,False,1
1IZZ,A,A,276,0,1IZZ.cif.gz,False,1
3BHY,A,A,276,0,3BHY.cif.gz,False,1
2I75,A,A,276,0,2I75.cif.gz,False,1
4LXH,A,A,276,0,4LXH.cif.gz,False,1
4OTK,A,A,276,0,4OTK.cif.gz,False,1
6RTX,A,A,276,0,6RTX.cif.gz,True,1
2WQO,A,A,277,0,2WQO.cif.gz,False,1
1BRT,A,A,277,0,1BRT.cif.gz,False,1
5CEM,A,A,277,0,5CEM.cif.gz,False,1
2YMO,A,A,277,0,2YMO.cif.gz,False,1
1CR0,A,A,277,0,1CR0.cif.gz,False,1
4F0G,A,A,277,0,4F0G.cif.gz,False,1
6NL1,A,A,277,0,6NL1.cif.gz,False,1
4LZI,A,A,277,0,4LZI.cif.gz,False,1
1W4T,A,A,278,0,1W4T.cif.gz,False,1
6GIE,A,A,278,0,6GIE.cif.gz,True,1
2X9K,A,A,278,0,2X9K.cif.gz,True,1
1E25,A,A,278,0,1E25.cif.gz,False,1
1XUB,A,A,278,0,1XUB.cif.gz,False,1
4M67,A,A,278,0,4M67.cif.gz,False,1
3BZG,A,A,278,0,3BZG.cif.gz,False,1
6BIO,A,A,278,0,6BIO.cif.gz,False,1
4UHC,A,A,278,0,4UHC.cif.gz,False,1
5GYC,A,A,278,0,5GYC.cif.gz,False,1
4DK2,A,A,279,0,4DK2.cif.gz,False,1
5VD5,A,A,279,0,5VD5.cif.gz,False,1
5AMX,A,A,279,0,5AMX.cif.gz,False,1
1NW6,A,A,279,0,1NW6.cif.gz,False,1
1V4I,A,A,279,0,1V4I.cif.gz,False,1
3EG4,A,A,279,0,3EG4.cif.gz,False,1
3TEF,A,A,279,0,3TEF.cif.gz,False,1
6GQ0,A,A,280,0,6GQ0.cif.gz,False,1
3ELD,A,A,280,0,3ELD.cif.gz,False,1
3SMZ,A,A,280,0,3SMZ.cif.gz,False,1
2C2Y,A,A,280,0,2C2Y.cif.gz,False,1
2FK7,A,A,280,0,2FK7.cif.gz,False,1
2VDJ,A,A,280,0,2VDJ.cif.gz,False,1
5L40,A,A,280,0,5L40.cif.gz,False,1
4XFD,A,A,280,0,4XFD.cif.gz,False,1
3S6D,A,A,281,0,3S6D.cif.gz,False,1
1C4X,A,A,281,0,1C4X.cif.gz,False,1
4Z2N,A,A,281,0,4Z2N.cif.gz,False,1
1OEM,A,X,281,0,1OEM.cif.gz,False,1
4QEK,A,A,281,0,4QEK.cif.gz,False,1
2WQM,A,A,281,0,2WQM.cif.gz,False,1
4IKC,A,A,281,0,4IKC.cif.gz,False,1
4CIL,A,A,281,0,4CIL.cif.gz,False,1
5CEN,A,A,281,0,5CEN.cif.gz,False,1
4B6L,A,A,281,0,4B6L.cif.gz,False,1
2XMS,A,A,281,0,2XMS.cif.gz,False,1
4XAP,A,A,281,0,4XAP.cif.gz,False,1
4GRZ,A,A,282,0,4GRZ.cif.gz,False,1
3RGI,A,A,282,0,3RGI.cif.gz,False,1
4OOK,A,A,282,0,4OOK.cif.gz,False,1
6BJJ,A,A,282,0,6BJJ.cif.gz,False,1
4YAA,A,A,282,0,4YAA.cif.gz,False,1
3ZM1,A,A,282,0,3ZM1.cif.gz,False,1
6FNL,A,A,282,0,6FNL.cif.gz,False,1
3ZXY,A,A,282,0,3ZXY.cif.gz,False,1
1AJ2,A,A,282,0,1AJ2.cif.gz,False,1
1EOK,A,A,282,0,1EOK.cif.gz,False,1
1F00,A,I,282,0,1F00.cif.gz,False,1
1SR8,A,A,282,0,1SR8.cif.gz,False,1
5QF3,A,A,282,0,5QF3.cif.gz,True,1
2RI6,A,A,283,0,2RI6.cif.gz,False,1
2WI8,A,A,283,0,2WI8.cif.gz,False,1
6D21,A,A,283,0,6D21.cif.gz,False,1
2HE7,A,A,283,0,2HE7.cif.gz,False,1
6OBT,A,A,283,0,6OBT.cif.gz,False,1
2RIK,A,A,283,0,2RIK.cif.gz,False,1
1CFR,A,A,283,0,1CFR.cif.gz,False,1
5JH1,A,A,283,0,5JH1.cif.gz,False,1
4C69,A,X,283,0,4C69.cif.gz,True,1
5E05,A,A,284,0,5E05.cif.gz,False,1
3BH0,A,A,284,0,3BH0.cif.gz,False,1
5CXQ,A,A,284,0,5CXQ.cif.gz,False,1
4PNP,A,A,284,0,4PNP.cif.gz,False,1
1LTU,A,A,284,0,1LTU.cif.gz,False,1
4M1F,A,A,284,0,4M1F.cif.gz,False,1
2ZCO,A,A,284,0,2ZCO.cif.gz,False,1
1BHS,A,A,284,0,1BHS.cif.gz,False,1
5H4S,A,A,284,0,5H4S.cif.gz,False,1
2BV9,A,A,284,0,2BV9.cif.gz,False,1
5YQ4,A,A,284,0,5YQ4.cif.gz,False,1
5AZB,A,A,284,0,5AZB.cif.gz,True,1
5E3P,A,A,284,0,5E3P.cif.gz,False,1
6NOK,A,A,285,0,6NOK.cif.gz,False,1
4OQZ,A,A,285,0,4OQZ.cif.gz,False,1
4OZX,A,A,285,0,4OZX.cif.gz,False,1
2BOE,A,X,285,0,2BOE.cif.gz,False,1
4P6Q,A,A,286,0,4P6Q.cif.gz,False,1
3E9A,A,A,286,0,3E9A.cif.gz,False,1
4NS4,A,A,286,0,4NS4.cif.gz,False,1
2YKF,A,A,286,0,2YKF.cif.gz,False,1
6MBH,A,A,286,0,6MBH.cif.gz,False,1
6D2K,A,A,286,0,6D2K.cif.gz,False,1
5X1R,A,A,286,0,5X1R.cif.gz,False,1
1Q1Z,A,A,286,0,1Q1Z.cif.gz,False,1
3W9U,A,A,286,0,3W9U.cif.gz,False,1
6DUD,A,A,287,0,6DUD.cif.gz,False,1
2YB4,A,A,287,0,2YB4.cif.gz,False,1
6GRL,A,A,287,0,6GRL.cif.gz,False,1
4GLF,A,A,287,0,4GLF.cif.gz,False,1
4LP8,A,A,287,0,4LP8.cif.gz,True,1
2AD1,A,A,287,0,2AD1.cif.gz,False,1
1OI7,A,A,288,0,1OI7.cif.gz,False,1
4HO3,A,A,288,0,4HO3.cif.gz,False,1
6G49,A,A,288,0,6G49.cif.gz,False,1
2OC3,A,A,288,0,2OC3.cif.gz,False,1
6CAF,A,A,288,0,6CAF.cif.gz,False,1
6H8R,A,A,288,0,6H8R.cif.gz,False,1
3T57,A,A,288,0,3T57.cif.gz,False,1
1L6N,A,A,288,0,1L6N.cif.gz,False,20
5GLC,A,A,288,0,5GLC.cif.gz,False,1
4KCC,A,A,288,0,4KCC.cif.gz,False,1
1N5D,A,A,288,0,1N5D.cif.gz,False,1
1KWB,A,B,288,0,1KWB.cif.gz,False,1
6MD5,A,A,288,0,6MD5.cif.gz,False,1
5ITQ,A,A,289,0,5ITQ.cif.gz,False,1
4M9P,A,A,289,0,4M9P.cif.gz,False,1
4I92,A,A,289,0,4I92.cif.gz,False,1
3KSX,A,A,289,0,3KSX.cif.gz,False,1
1NAR,A,A,289,0,1NAR.cif.gz,False,1
3PRN,A,A,289,0,3PRN.cif.gz,True,1
5LF9,A,A,289,0,5LF9.cif.gz,False,1
2HRW,A,A,290,0,2HRW.cif.gz,False,1
2HC1,A,A,290,0,2HC1.cif.gz,False,1
1MTZ,A,A,290,0,1MTZ.cif.gz,False,1
2OPW,A,A,290,0,2OPW.cif.gz,False,1
1X2J,A,A,290,0,1X2J.cif.gz,False,1
3G87,A,A,290,0,3G87.cif.gz,False,1
1QZ1,A,A,290,0,1QZ1.cif.gz,False,1
2EF4,A,A,290,0,2EF4.cif.gz,False,1
3SQH,A,E,290,0,3SQH.cif.gz,False,1
1NH1,A,A,290,0,1NH1.cif.gz,False,1
1LC0,A,A,290,0,1LC0.cif.gz,False,1
5NJL,A,A,290,0,5NJL.cif.gz,False,1
2X55,A,A,290,0,2X55.cif.gz,True,1
4WY9,A,A,290,0,4WY9.cif.gz,False,1
5IPX,A,A,291,0,5IPX.cif.gz,False,1
1KS9,A,A,291,0,1KS9.cif.gz,False,1
4NC6,A,A,291,0,4NC6.cif.gz,False,1
2Q18,A,X,291,0,2Q18.cif.gz,False,1
1Y08,A,A,291,0,1Y08.cif.gz,False,1
1OKC,A,A,292,0,1OKC.cif.gz,True,1
5U5O,A,A,292,0,5U5O.cif.gz,False,1
6B7L,A,A,292,0,6B7L.cif.gz,False,1
3DOJ,A,A,292,0,3DOJ.cif.gz,False,1
2M6K,A,A,292,0,2M6K.cif.gz,False,30
4F5Z,A,A,292,0,4F5Z.cif.gz,False,1
3EIW,A,A,292,0,3EIW.cif.gz,False,1
6COK,A,A,292,0,6COK.cif.gz,False,1
1U2K,A,A,292,0,1U2K.cif.gz,False,1
1NNH,A,A,293,0,1NNH.cif.gz,False,1
1YHV,A,A,293,0,1YHV.cif.gz,False,1
1CV2,A,A,293,0,1CV2.cif.gz,False,1
2H7O,A,A,293,0,2H7O.cif.gz,False,1
